data_venda,cod_produto,cod_SAP,valor_venda
2026-07-18,55,1026364,2146.15
2026-07-30,83,61932,309.70
2026-03-22,26,116477,1192.12
2026-04-29,43,1122819,309.29
2026-03-12,61,19343,2213.79
2026-06-25,55,67045,1700.37
2026-04-24,42,110301,1103.38
2026-06-19,25,75613,1519.70
2026-04-27,72,22175,2318.07
2026-06-16,32,1110064,725.30
2026-03-30,40,1125276,980.13
2026-03-23,43,1139534,1137.86
2026-03-24,36,1079106,919.38
2026-04-25,81,169374,2120.56
2026-06-23,12,5293,1327.79
2026-03-01,78,66654,1426.12
2026-04-16,44,11455,954.55
2026-06-27,2,88509,1618.32
2026-06-03,71,1577963,1360.60
2026-04-20,69,1131411,468.97
2026-04-02,41,14429,448.47
2026-06-27,56,1130844,811.16
2026-05-03,57,1710266,668.65
2026-06-18,75,1641814,2039.76
2026-05-24,66,1586987,2114.40
2026-07-23,18,1080966,552.57
2026-04-26,21,1024149,581.94
2026-05-12,67,3093,323.29
2026-04-22,75,63695,419.73
2026-06-14,36,62189,2467.75
2026-05-09,81,1585499,1104.74
2026-06-20,67,1803385,264.41
2026-04-09,1,64007,1209.85
2026-03-17,80,1671447,956.39
2026-05-01,5,21974,657.53
2026-03-24,27,65635,205.88
2026-05-02,53,1164368,1436.62
2026-04-29,1,7730,1449.29
2026-06-26,51,1583847,1877.61
2026-07-14,56,20349,623.24
2026-07-18,39,1802717,1482.65
2026-07-02,30,1089126,1001.72
2026-03-14,45,1086542,1205.89
2026-07-22,47,183040,548.92
2026-07-23,9,107767,1037.97
2026-03-12,49,1128599,946.00
2026-06-22,12,1818092,291.27
2026-06-19,42,147404,738.56
2026-07-03,28,11641,2149.08
2026-04-12,78,109349,281.17
2026-07-20,47,1600814,603.16
2026-04-12,67,45661,1892.80
2026-05-05,37,1766557,342.88
2026-05-18,42,3808,1650.66
2026-04-12,72,103378,2407.87
2026-03-02,9,110715,2271.61
2026-07-18,48,1115651,2422.79
2026-07-09,57,153759,1090.79
2026-07-27,30,137868,149.02
2026-05-17,31,190202,2234.79
2026-06-24,19,17184,751.84
2026-07-08,69,1615488,596.30
2026-04-11,29,1000950,509.98
2026-04-05,65,1001165,509.71
2026-04-15,39,107642,1767.64
2026-04-06,60,81108,357.60
2026-03-03,30,1173423,762.68
2026-04-28,46,92079,974.37
2026-04-02,36,1144418,2334.32
2026-04-08,20,104184,1752.43
2026-07-03,34,107628,825.71
2026-03-10,32,13221,936.67
2026-06-10,71,50556,824.64
2026-05-01,7,1664808,414.94
2026-03-08,1,66158,2263.71
2026-05-28,8,107675,2111.01
2026-05-06,4,55805,775.28
2026-03-20,16,1102672,871.51
2026-03-17,66,1837,733.04
2026-06-25,1,1600856,1891.38
2026-07-19,18,1586071,1462.02
2026-05-11,20,1120683,943.54
2026-03-22,66,18077,147.82
2026-05-05,13,112659,2454.52
2026-07-20,52,1569291,2029.96
2026-06-05,56,1791172,1838.85
2026-06-29,16,99659,1680.24
2026-05-21,15,194735,1909.19
2026-03-24,74,1134705,2087.56
2026-05-17,27,5652,801.31
2026-03-10,32,11224,828.34
2026-07-20,61,122492,746.55
2026-04-04,31,53416,329.01
2026-03-13,54,1002913,1205.45
2026-06-20,71,73622,241.17
2026-05-04,2,16086,2364.93
2026-03-29,87,97236,135.12
2026-05-28,68,4001,724.37
2026-06-04,43,1587073,714.89
2026-07-08,43,107424,868.19
2026-03-16,71,1764887,228.93
2026-05-25,30,135869,1870.82
2026-05-18,45,1125795,2355.20
2026-06-07,48,146746,1900.37
2026-06-02,44,1038963,193.38
2026-07-09,43,1116622,1627.84
2026-05-20,21,149889,1024.21
2026-03-15,55,99263,1264.38
2026-03-07,14,67035,1297.38
2026-05-22,62,148678,1272.79
2026-06-06,77,65857,234.02
2026-06-15,62,165237,1781.77
2026-04-07,46,107856,1487.18
2026-06-10,65,1700598,1243.04
2026-06-22,73,1758290,1131.57
2026-03-07,25,14718,673.18
2026-04-26,18,1600821,1648.81
2026-05-07,27,1712832,1064.32
2026-05-14,85,74635,212.92
2026-03-24,6,1149481,744.09
2026-03-02,3,96707,1340.52
2026-06-29,35,10466,2103.33
2026-05-23,19,21555,1556.40
2026-06-07,58,56883,1572.00
2026-03-14,36,122171,460.68
2026-06-23,33,112230,2154.86
2026-04-23,35,13583,207.82
2026-04-01,37,49406,268.79
2026-05-21,80,77368,1611.75
2026-03-31,87,6393,192.12
2026-04-06,40,147734,2319.04
2026-04-25,34,17441,2232.87
2026-06-07,32,9055,1814.18
2026-05-17,82,107516,1650.29
2026-04-15,12,1588651,1744.88
2026-03-06,34,43692,273.97
2026-04-01,67,5019,150.64
2026-04-11,29,22097,183.21
2026-05-25,50,1838444,2462.23
2026-06-10,71,1097946,2354.41
2026-06-14,80,83950,1524.67
2026-06-11,74,1635210,846.36
2026-07-04,21,126563,1630.72
2026-06-10,80,19052,669.21
2026-07-28,64,18978,1635.54
2026-07-11,66,146163,2307.74
2026-07-10,18,2790,2263.55
2026-03-05,18,85579,1061.24
2026-06-22,75,108005,2063.80
2026-03-31,50,1820612,884.55
2026-07-17,41,96421,409.19
2026-05-24,82,189372,1255.11
2026-06-17,67,1089175,466.72
2026-07-21,25,65945,1406.82
2026-06-07,57,41090,2144.79
2026-07-03,49,1109101,2482.78
2026-06-28,66,4869,956.39
2026-07-11,36,61105,1801.04
2026-03-29,17,1587545,1987.27
2026-06-12,5,89433,939.95
2026-05-20,17,80544,2404.16
2026-05-24,45,127306,525.11
2026-03-27,62,1167329,1342.40
2026-04-03,82,1122269,1467.03
2026-05-04,18,108006,1202.46
2026-07-17,43,3953,386.57
2026-06-10,19,1050898,557.12
2026-05-20,57,20253,2353.91
2026-07-28,41,95346,1237.20
2026-06-15,1,63553,900.03
2026-07-15,10,144282,1943.34
2026-04-09,37,65646,449.57
2026-06-16,36,1137419,2190.83
2026-06-07,61,51885,566.16
2026-07-07,24,14967,1869.90
2026-07-17,23,4522,634.25
2026-03-30,55,112922,1695.78
2026-07-04,68,1135299,1645.18
2026-07-13,23,1080966,1607.29
2026-05-10,82,2181,162.75
2026-07-12,2,1159809,2113.27
2026-05-09,12,16466,892.01
2026-07-18,19,137164,1505.43
2026-06-06,57,6731,2070.77
2026-05-13,37,1709409,267.71
2026-06-24,75,47066,2190.27
2026-07-13,25,66498,1631.82
2026-06-30,65,45300,1924.15
2026-03-21,87,41385,2239.63
2026-03-15,6,3182,1890.34
2026-06-21,38,62447,2012.30
2026-03-15,75,107524,369.41
2026-03-26,24,1039856,552.53
2026-05-15,71,126528,476.85
2026-05-05,38,158670,760.14
2026-06-08,36,75613,310.39
2026-03-11,72,107700,1267.82
2026-07-12,13,7711,1575.36
2026-06-27,13,11123,771.68
2026-04-05,40,1135299,580.59
2026-07-28,70,1601689,307.75
2026-04-17,43,66281,929.21
2026-05-16,58,138759,1608.50
2026-05-09,47,40919,2275.03
2026-04-29,62,5312,1599.38
2026-05-15,82,160866,544.06
2026-05-02,61,1158240,274.60
2026-05-27,36,95611,131.57
2026-07-11,48,89741,682.19
2026-05-06,40,5779,2498.16
2026-06-23,18,110314,1392.36
2026-04-17,85,1085404,1688.99
2026-06-25,35,135514,1773.17
2026-07-06,59,159727,1653.71
2026-04-27,68,4595,2199.49
2026-05-24,3,107370,1951.15
2026-04-30,71,136099,2021.02
2026-06-11,76,10590,1940.63
2026-07-08,39,1127870,462.23
2026-05-16,29,133953,2013.82
2026-07-07,18,138048,1930.66
2026-05-20,6,1138147,2118.88
2026-04-12,51,12469,827.04
2026-05-20,45,18848,819.14
2026-06-22,55,1028091,2135.76
2026-07-16,27,1180497,250.15
2026-06-08,25,66423,392.88
2026-03-13,59,143686,2111.18
2026-05-02,37,82992,1460.38
2026-04-03,76,149709,704.44
2026-03-29,75,1084068,2220.49
2026-04-29,34,4989,1998.25
2026-05-17,85,1596075,1809.71
2026-07-11,31,1149252,1774.66
2026-04-05,87,6975,991.81
2026-03-28,53,1701933,1196.00
2026-07-26,10,1615151,1553.32
2026-07-24,87,508,2034.94
2026-03-04,22,1111230,1371.69
2026-05-02,36,80168,1322.81
2026-05-25,55,1617328,2320.48
2026-05-01,74,107633,638.12
2026-03-08,78,1133462,1060.38
2026-05-17,81,59509,240.06
2026-07-14,44,1151525,1579.02
2026-03-28,42,515,795.67
2026-03-26,40,47441,1424.78
2026-03-13,87,67182,370.03
2026-07-29,2,1749408,792.85
2026-05-11,83,1568970,1011.62
2026-06-13,39,1075813,667.97
2026-07-12,86,116477,1261.65
2026-03-22,85,40532,2423.94
2026-03-18,9,148732,206.24
2026-03-15,37,8328,1723.67
2026-07-06,33,1090641,793.54
2026-04-18,30,67348,352.02
2026-07-10,80,151605,803.81
2026-06-24,58,21718,2490.31
2026-07-05,66,1768956,2133.58
2026-05-10,57,1593031,993.96
2026-05-01,69,176209,963.36
2026-04-22,68,41817,1614.85
2026-04-20,31,65607,910.65
2026-06-26,6,1787193,2487.75
2026-04-15,23,21509,122.00
2026-06-17,32,1816711,483.46
2026-04-16,38,65740,1693.50
2026-05-19,42,90198,2315.93
2026-06-13,80,519,1205.76
2026-05-16,83,46275,279.51
2026-05-24,2,107808,1625.21
2026-05-10,1,137761,631.80
2026-04-23,84,1172779,1870.10
2026-03-03,35,1636390,482.79
2026-05-11,40,1173883,204.26
2026-03-23,66,112561,1348.66
2026-05-01,43,1025151,133.31
2026-04-12,61,1646932,233.69
2026-03-03,9,1669571,1956.93
2026-06-30,22,128887,1106.15
2026-06-01,38,94517,136.99
2026-04-02,1,5394,1184.71
2026-04-30,86,1043866,562.66
2026-04-28,45,1119456,2450.75
2026-05-15,22,86802,259.89
2026-07-20,54,1174322,2179.82
2026-05-18,5,112839,532.12
2026-05-12,48,1711749,2109.79
2026-06-28,86,1570687,894.99
2026-04-23,8,64064,400.82
2026-07-28,49,1575722,1611.24
2026-03-12,34,1171144,2256.84
2026-06-15,57,12521,799.60
2026-05-07,35,107394,495.68
2026-05-19,4,1796320,2244.77
2026-07-01,25,48451,809.35
2026-04-29,58,1123319,2243.68
2026-05-28,83,3771,351.62
2026-06-17,41,22759,248.53
2026-07-09,64,930,277.34
2026-03-29,80,4503,2266.60
2026-07-01,73,1646100,2006.51
2026-05-16,44,66751,631.88
2026-07-27,20,20755,2240.65
2026-05-13,39,1000602,1130.72
2026-06-13,41,151175,447.49
2026-05-25,11,154510,108.04
2026-06-20,30,1101212,435.39
2026-06-10,33,1136840,1952.34
2026-07-30,34,1138760,2041.76
2026-05-14,79,1061432,1835.89
2026-06-01,60,60028,1961.07
2026-05-19,21,7731,367.27
2026-06-08,79,1174401,139.32
2026-04-08,19,1661899,2279.53
2026-07-26,69,1600733,734.33
2026-03-30,55,66715,168.69
2026-04-19,4,1704534,555.55
2026-07-23,75,1122136,562.89
2026-04-01,50,1089297,558.95
2026-04-17,73,1077098,1693.09
2026-07-06,50,1092755,846.64
2026-06-20,75,1568984,2048.46
2026-06-21,40,1032935,2221.71
2026-06-04,28,1600814,1365.94
2026-04-03,67,74283,658.48
2026-04-05,62,1709243,1503.81
2026-07-09,20,199773,260.75
2026-05-27,80,18851,157.51
2026-06-15,46,1593128,2079.91
2026-03-02,68,162611,234.62
2026-03-02,24,1077418,1703.00
2026-05-30,72,8281,1115.91
2026-06-29,64,1609716,1190.66
2026-07-27,45,1594424,1263.51
2026-04-29,46,1701921,751.56
2026-03-19,6,1796030,1374.79
2026-04-14,61,2670,686.71
2026-04-12,6,651,1063.29
2026-06-14,36,7515,569.97
2026-04-26,60,17064,1419.23
2026-07-02,32,135956,1775.16
2026-06-20,43,1768885,490.15
2026-03-07,53,2991,2149.06
2026-03-29,29,80831,1366.53
2026-06-12,3,9575,229.24
2026-04-09,27,7933,2090.04
2026-06-17,8,63771,1640.87
2026-07-06,66,113438,1706.17
2026-03-31,87,8281,1092.15
2026-06-26,4,9515,2267.31
2026-03-12,2,107516,129.63
2026-07-15,69,78904,1152.28
2026-04-28,83,1089297,1269.45
2026-07-10,76,124281,133.14
2026-06-27,67,17044,1723.27
2026-05-06,45,107728,1355.89
2026-06-06,41,70637,1584.61
2026-03-24,5,1122035,361.57
2026-03-11,49,1068955,1549.92
2026-03-03,57,1091921,1748.06
2026-03-31,40,5748,2173.51
2026-07-14,25,1772491,878.50
2026-07-30,50,79614,380.96
2026-03-25,36,9894,1646.07
2026-03-08,80,1718741,1171.84
2026-06-10,60,92333,358.87
2026-03-30,5,65091,1901.61
2026-04-29,44,8459,1234.14
2026-04-10,56,1006448,733.09
2026-03-28,58,7515,1081.25
2026-07-30,85,1631988,507.86
2026-04-20,52,1085574,209.52
2026-06-12,29,9721,1658.21
2026-07-11,3,1146552,1882.46
2026-03-22,34,132203,2241.99
2026-07-14,70,11256,441.51
2026-03-03,16,40919,401.83
2026-05-09,11,49309,2374.35
2026-05-13,70,53004,1587.92
2026-05-28,66,190633,2084.22
2026-06-16,85,1005077,1928.92
2026-06-03,69,1008355,655.61
2026-03-13,12,1644264,1541.52
2026-05-29,16,93263,401.95
2026-04-18,21,1122678,1468.21
2026-05-02,48,7027,317.87
2026-05-15,40,1122385,2322.97
2026-07-21,78,22890,2353.59
2026-04-25,68,1153963,370.93
2026-05-22,75,3633,2188.16
2026-03-15,71,1032509,578.66
2026-05-14,52,11141,482.95
2026-03-22,30,107650,569.98
2026-03-18,57,1818069,1848.47
2026-05-29,70,1775200,1695.06
2026-06-29,12,1977,1561.36
2026-05-30,50,21797,2067.78
2026-07-09,59,4235,2026.55
2026-03-12,26,63505,1562.16
2026-06-04,61,98449,218.85
2026-03-19,45,98413,1432.32
2026-06-26,37,55643,2345.36
2026-06-23,29,69579,309.81
2026-03-06,30,71207,1206.65
2026-05-25,84,1626554,333.10
2026-07-06,66,112659,464.05
2026-04-20,73,15263,1493.13
2026-04-12,80,113753,1542.88
2026-07-15,55,107743,1106.50
2026-07-03,36,106614,1326.47
2026-06-10,44,97049,2054.80
2026-03-28,47,162956,325.99
2026-03-15,21,59896,1000.87
2026-07-19,64,65861,434.95
2026-06-10,37,18523,1190.86
2026-03-13,38,95406,1369.01
2026-04-01,18,165304,983.90
2026-05-12,67,13982,1388.05
2026-03-29,54,1099025,1318.13
2026-04-21,12,145837,1134.04
2026-05-15,6,107829,1435.04
2026-05-13,64,194046,1445.44
2026-04-14,21,1150552,1913.01
2026-06-24,74,122894,470.23
2026-06-19,69,107950,1645.68
2026-03-15,14,127825,452.55
2026-04-19,64,94593,2177.41
2026-07-03,27,65876,210.85
2026-07-13,70,1758400,2444.68
2026-03-25,32,156087,704.91
2026-05-17,10,42191,1256.37
2026-03-06,57,185059,285.62
2026-05-24,43,16831,549.84
2026-03-03,87,18040,1836.13
2026-04-04,40,11083,1260.39
2026-06-19,26,107326,2405.11
2026-07-11,80,98413,505.19
2026-07-01,35,7291,533.29
2026-07-08,67,1094246,1399.42
2026-07-23,42,66975,355.32
2026-04-16,12,99889,2017.66
2026-04-02,65,3287,123.22
2026-06-06,21,152544,1232.97
2026-05-15,28,1569285,350.08
2026-07-07,70,1081135,445.07
2026-03-18,62,107366,904.14
2026-05-23,69,1627078,1398.13
2026-05-16,46,147349,1759.79
2026-05-03,32,145574,1546.33
2026-03-31,48,19748,762.71
2026-03-15,85,107868,2160.98
2026-06-18,62,19134,1230.18
2026-03-01,3,18331,2445.63
2026-05-14,82,76261,1326.73
2026-07-30,58,1811524,469.45
2026-04-11,39,1101728,510.25
2026-06-23,67,1155902,1188.18
2026-05-08,8,175026,2270.04
2026-06-08,26,1617845,2161.03
2026-06-10,36,153234,2401.10
2026-06-15,40,14424,1340.72
2026-03-10,61,1643581,1150.36
2026-03-14,25,3254,548.66
2026-05-12,4,107186,198.25
2026-04-22,4,10321,1089.01
2026-04-04,59,1604623,485.40
2026-05-31,75,175778,642.85
2026-06-17,75,141895,1997.39
2026-06-29,30,1568984,546.79
2026-04-23,79,100751,242.71
2026-04-05,54,66823,1240.15
2026-03-04,18,3368,946.08
2026-06-23,75,22361,716.94
2026-05-11,51,189187,1752.93
2026-03-02,7,2863,1610.36
2026-03-28,31,1125940,1195.16
2026-04-08,27,137525,1167.11
2026-05-21,26,1158256,1505.30
2026-04-13,12,1089292,2261.14
2026-06-13,81,16824,424.48
2026-05-08,77,1083485,211.64
2026-05-16,15,1106205,1890.31
2026-05-03,41,21555,734.21
2026-03-15,10,63771,2204.84
2026-03-02,62,1659503,2487.35
2026-06-16,6,84462,1949.44
2026-05-31,35,18453,397.95
2026-06-22,40,6968,2195.15
2026-03-06,30,1733711,2123.27
2026-05-10,87,11104,2345.12
2026-07-04,68,1741771,1700.65
2026-04-25,80,107352,1516.68
2026-05-05,59,112397,2310.67
2026-04-30,59,6270,1219.81
2026-07-17,16,104077,1028.19
2026-07-17,70,1166202,2117.36
2026-03-18,58,98116,949.14
2026-05-28,15,51363,1829.97
2026-03-21,62,7081,215.67
2026-06-21,30,74059,1852.63
2026-07-29,3,1094279,373.30
2026-07-19,78,1573996,1491.61
2026-05-17,28,107679,997.43
2026-05-12,79,109874,1927.73
2026-06-29,58,106240,541.38
2026-05-01,60,1574278,1621.65
2026-07-18,87,49740,1448.75
2026-06-16,25,1607337,822.26
2026-05-19,75,1136819,1574.41
2026-07-29,17,10797,1699.60
2026-05-17,81,1570407,2454.16
2026-07-09,25,1688160,319.05
2026-04-08,15,7252,2068.94
2026-05-19,23,118255,866.35
2026-07-27,69,1668943,2185.85
2026-06-19,81,73692,161.34
2026-03-20,12,117464,1000.59
2026-05-26,69,86609,1556.45
2026-07-24,47,176868,836.29
2026-06-05,33,107985,2315.29
2026-07-26,83,82668,985.30
2026-03-06,38,63804,102.01
2026-03-29,49,1134899,2386.05
2026-06-16,43,107151,2215.04
2026-06-08,87,66256,2058.06
2026-03-13,4,1784679,406.89
2026-05-17,41,3543,109.92
2026-07-14,11,73145,2418.78
2026-04-03,3,1129581,1562.69
2026-03-06,12,61003,1651.30
2026-07-18,78,157797,1717.00
2026-03-16,36,1772524,2347.77
2026-07-15,29,3543,808.96
2026-03-12,55,1579403,2168.96
2026-04-09,81,1172694,2162.91
2026-07-15,19,1167583,358.45
2026-05-27,3,199323,1315.66
2026-03-15,10,1741977,562.78
2026-07-13,32,175625,728.69
2026-05-24,79,1656688,1800.78
2026-07-17,53,2322,1011.54
2026-05-25,25,1079979,1470.04
2026-06-10,14,1173297,1343.72
2026-05-25,12,1175319,1638.61
2026-03-29,36,2790,2127.58
2026-03-17,50,16567,416.27
2026-04-26,19,1633263,1486.10
2026-03-04,22,1000144,129.09
2026-05-01,62,20971,2413.97
2026-05-05,2,147404,1224.34
2026-06-05,31,1010449,1956.43
2026-05-18,20,133526,1399.91
2026-07-14,50,136099,1735.06
2026-05-23,47,150646,2292.02
2026-04-01,52,63807,2463.75
2026-05-12,69,86609,2074.23
2026-03-16,33,1696813,1231.46
2026-03-27,50,132245,216.91
2026-03-16,6,5485,1028.65
2026-05-24,6,8994,185.63
2026-04-20,44,98083,394.49
2026-05-22,7,17230,1690.85
2026-07-03,66,167469,1844.29
2026-07-11,25,1143811,1771.00
2026-07-01,70,66975,795.35
2026-06-29,12,79156,1300.47
2026-03-21,83,133953,2020.40
2026-05-19,42,1145053,1963.86
2026-03-20,28,67797,1457.76
2026-05-08,73,10578,1891.88
2026-04-01,83,1068255,523.20
2026-06-15,58,1132823,1583.98
2026-05-02,52,53384,2344.88
2026-05-19,33,129386,705.95
2026-04-06,25,1733711,205.14
2026-04-27,36,1830420,1129.01
2026-06-30,14,189187,2390.44
2026-04-19,9,3124,1803.01
2026-03-03,18,175748,1314.81
2026-07-01,32,6433,1098.52
2026-07-23,50,105813,2264.96
2026-03-26,54,12602,1900.31
2026-03-12,54,109874,1732.49
2026-03-15,44,107906,862.69
2026-05-28,81,4859,2313.19
2026-04-10,56,1792403,740.04
2026-05-10,40,16037,1032.36
2026-06-13,20,1174673,1546.96
2026-05-05,13,138777,1223.99
2026-06-18,41,145864,1955.83
2026-05-09,39,5426,2163.59
2026-04-19,62,1742245,2389.92
2026-05-02,17,1636390,1878.73
2026-05-10,3,5818,1828.60
2026-07-17,8,6972,1391.76
2026-06-22,32,112839,749.83
2026-05-17,25,7073,1287.92
2026-07-07,68,77368,1011.26
2026-05-29,66,1044300,1510.94
2026-03-16,62,1100289,290.36
2026-07-30,12,1636521,2438.03
2026-03-09,69,1088340,741.99
2026-07-06,51,7166,2406.07
2026-06-29,13,18473,885.00
2026-06-15,76,16136,2402.96
2026-05-16,68,1144418,261.88
2026-06-14,16,104137,1492.10
2026-06-22,41,177453,276.48
2026-07-10,80,134663,2427.62
2026-07-12,38,1707864,1656.91
2026-03-06,29,87898,1597.26
2026-05-01,78,95736,314.09
2026-04-20,37,1104869,1722.88
2026-05-29,63,1077544,1826.53
2026-06-27,57,168451,340.37
2026-07-18,87,103378,1412.28
2026-03-13,26,1695149,1504.98
2026-06-28,17,1107165,2388.46
2026-04-30,51,5312,173.01
2026-07-12,7,19101,690.94
2026-03-23,1,1806148,1476.57
2026-06-09,65,1572895,146.24
2026-06-02,87,11865,865.91
2026-04-21,72,3141,1447.01
2026-04-30,64,1793791,308.80
2026-03-14,39,1595827,2223.41
2026-07-21,30,5197,1860.54
2026-03-15,75,1646734,258.06
2026-07-28,84,1639817,2361.26
2026-05-26,27,117490,1190.32
2026-04-27,17,126051,1681.30
2026-03-24,79,80168,636.97
2026-04-05,68,1743082,170.08
2026-03-11,6,11086,1842.16
2026-03-06,26,17064,1534.91
2026-03-26,47,6731,1893.79
2026-03-16,27,124282,1594.08
2026-04-18,52,8539,2019.19
2026-05-06,37,63974,1546.73
2026-07-29,6,6134,2146.95
2026-05-05,55,63853,1150.83
2026-05-05,73,4632,1278.20
2026-03-15,3,14666,2471.18
2026-04-09,60,177895,1645.87
2026-03-30,29,50317,1155.36
2026-07-06,35,1669,765.55
2026-03-07,9,75906,856.52
2026-04-26,29,1000403,968.10
2026-07-29,2,66389,1600.27
2026-05-13,60,1136250,1091.88
2026-06-30,46,99030,1233.10
2026-03-03,49,5276,668.41
2026-06-11,16,46528,1586.93
2026-04-12,57,107825,330.18
2026-07-14,1,8057,1709.75
2026-04-25,2,110644,2305.07
2026-04-02,75,1100489,926.33
2026-03-23,84,96141,593.61
2026-04-07,52,17746,407.58
2026-06-30,65,67797,1651.02
2026-07-05,51,86906,184.36
2026-06-05,18,16391,1266.37
2026-07-26,64,5300,1706.53
2026-06-21,18,1616915,109.10
2026-06-13,64,107375,1496.90
2026-06-23,16,151373,1952.21
2026-04-17,52,6280,1502.98
2026-05-22,39,78751,1607.64
2026-06-21,63,1122136,1962.33
2026-07-22,17,192583,1149.70
2026-06-14,24,63650,1164.10
2026-06-03,52,1803355,1697.54
2026-07-09,85,120034,749.05
2026-03-18,78,107583,2181.88
2026-05-12,66,1710347,2271.59
2026-06-25,53,1733894,2318.80
2026-07-22,22,1083481,598.98
2026-04-08,85,5837,2380.73
2026-04-11,54,72149,1241.76
2026-03-31,65,1648616,1753.04
2026-07-20,22,1105541,2313.36
2026-06-25,45,1004190,1629.27
2026-04-17,45,99120,377.51
2026-04-30,53,1098081,455.41
2026-03-23,52,1809565,1391.78
2026-07-17,54,1116472,1758.48
2026-07-24,50,10593,905.77
2026-07-20,80,122215,1451.39
2026-03-18,74,1819818,2389.19
2026-05-13,84,11832,1533.39
2026-05-16,53,61772,921.62
2026-05-21,14,1103466,306.45
2026-04-26,14,1110754,412.98
2026-06-05,65,1589098,559.11
2026-05-26,15,11641,469.37
2026-07-20,19,18097,2281.51
2026-04-19,49,10876,1761.66
2026-05-06,38,1095407,2130.83
2026-05-16,71,62334,1491.41
2026-03-05,62,1644698,1454.77
2026-04-18,27,2046,547.83
2026-04-15,49,1144108,631.30
2026-05-27,81,4490,101.90
2026-04-27,35,40815,1257.75
2026-05-03,40,18320,2151.33
2026-03-02,6,8176,1507.27
2026-05-18,41,79339,1278.26
2026-07-19,42,20814,2459.69
2026-05-25,9,86767,1504.53
2026-04-23,64,10321,1796.49
2026-03-29,32,99377,185.57
2026-04-28,9,7667,1284.69
2026-05-10,52,1003197,1399.89
2026-05-19,54,107944,1045.29
2026-07-08,46,174663,1336.11
2026-07-09,3,68635,2105.81
2026-04-03,33,1165308,558.01
2026-05-03,5,142031,1127.35
2026-06-15,28,1173423,2270.29
2026-05-04,33,1590796,673.54
2026-04-13,47,1784390,1612.74
2026-05-24,49,111162,685.53
2026-06-12,22,127107,2308.51
2026-04-24,85,1091785,597.84
2026-03-14,67,1649175,1671.65
2026-07-16,82,1092037,706.10
2026-05-20,65,22175,2235.32
2026-04-12,4,1662317,681.43
2026-06-19,42,9636,1731.44
2026-07-05,66,19332,2417.98
2026-06-22,79,1782828,1910.84
2026-05-28,9,82187,1007.20
2026-05-23,28,1640903,286.18
2026-04-29,3,1155229,1507.32
2026-03-02,52,1809565,859.17
2026-04-23,3,97522,1012.75
2026-03-05,57,40815,1298.68
2026-04-03,30,4432,872.23
2026-07-17,82,107052,2377.60
2026-03-24,63,10843,2197.65
2026-04-08,7,176209,112.38
2026-07-06,62,14642,144.99
2026-06-07,33,143835,1855.44
2026-06-03,78,1698444,577.85
2026-06-04,57,1101704,2249.06
2026-06-05,76,141132,1793.01
2026-05-08,54,1787193,1355.90
2026-03-30,12,83051,1293.40
2026-03-04,72,17288,512.91
2026-07-17,53,4998,1791.22
2026-05-21,33,146255,2235.35
2026-03-04,81,102821,2245.30
2026-06-26,24,1092037,990.17
2026-07-10,4,80544,251.01
2026-03-24,82,185423,190.75
2026-07-24,10,1007174,1212.21
2026-07-25,33,1573648,1127.40
2026-06-09,30,1138300,2311.40
2026-07-10,25,1779163,2290.00
2026-06-01,77,107180,1633.88
2026-07-14,74,100843,813.28
2026-04-24,70,125503,624.82
2026-07-29,15,1607056,1354.53
2026-04-27,21,107673,411.40
2026-07-22,58,920,1690.90
