Cod_SAP,CNPJ,RazaoSocial,Rua_Numero,matriz_filial,nome_fantasia,codigo_situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,codigo_pais,data_inicio_atividade,cnae_principal,cnae_secundario,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,codigo_municipio_siafi,ddd1,telefone1,ddd2,telefone2,dddfax,fax,email,situacao_especial,data_situacao_especial,cnpj_basico,cnpj_ordem,cnpj_dv,latitude,longitude
107555,10997526000141,POSTO LETICIA PEREIRA E SANTOS LTDA,"AV HERCULANO BANDEIRA, SN",1,POSTO POLO PINA,02,20051103,00,null,null,19691126,4731800,4732600,AVENIDA,HERCULANO BANDEIRA,SN,null,PINA,51110130,PE,2531,81,81997810,null,null,null,null,CONSULTEX.PE@GMAIL.COM,null,null,10997526,0001,41,null,null
12085,29235744000177,AUTO POSTO JAPOR DE CANTAGALO LTDA.,"R.GETULIO VARGAS, 316",1,null,02,20010111,00,null,null,19660815,4731800,"4732600,4789099",RUA,GETULIO VARGAS,318,null,CENTRO,28500000,RJ,5821,null,null,null,null,null,null,null,null,null,29235744,0001,77,-21.8898802,-42.3544831
16073,49607039000160,AUTO POSTO DA LAGOA LTDA,"AV HEITOR PENTEADO, 120",1,null,02,20050924,00,null,null,19780509,4731800,"4732600,4530703,4712100,4729602,4520005",AVENIDA,HEITOR PENTEADO,120,null,JD NOSSA SRA AUXIL,13075460,SP,6291,11,33681681,null,null,null,null,FINANCEIRO@REDE28.COM.BR,null,null,49607039,0001,60,-22.8767033,-47.0533134
20813,86382116000158,MODERNA AUTO POSTO LTDA,"R DOUTOR ROSCIO, 270",1,null,02,20050924,00,null,null,19940325,4731800,"4732600,7731400,7739099,4313400,0161099,0230600,0161003,4930202",RUA,DOUTOR ROSCIO,270,null,CENTRO,35606000,MG,4809,37,35241327,null,null,null,null,COMARCACONT@YAHOO.COM.BR,null,null,86382116,0001,58,null,null
20814,86386984000106,AUTO POSTO STOPA LTDA,"AV OLEGARIO MACIEL, 300",1,null,02,20050924,00,null,null,19940324,4731800,"4732600,4520005,4520006,5611203,4530703",AVENIDA,OLEGARIO MACIEL,300,null,LAGOA SECA,35360000,MG,5279,33,33521491,33,33521219,33,33521219,JBCONTAB20@HOTMAIL.COM,null,null,86386984,0001,06,null,null
18547,66880402000136,AUTO POSTO JOSE BONIFACIO LIMITADA,"AV JOAQUIM MOREIRA, 2507",1,AUTO POSTO JOSE BONIFACIO,02,20051103,00,null,null,19910906,4731800,"4732600,4729602",AVENIDA,JOAQUIM  M. DA SILVA,2507,null,SAO JOSE,15200000,SP,6615,null,null,null,null,null,null,null,null,null,66880402,0001,36,-21.0595613,-49.8137871
12169,29893906000164,RODOPORTO OASIS LTDA,"ROD BR 101, KM 200",1,null,02,20051103,00,null,null,19780822,4731800,"4530703,4732600,4930203,5223100",RODOVIA,BR 101,KM 200,      PARTE,PRIMEIRO DISTRITO,28860000,RJ,5825,22,27783028,null,null,24,27781304,null,null,null,29893906,0001,64,-22.5049736,-42.1177396
99061,86830056000199,POSTO Z4 LTDA,"ROD SC 108, 10669",1,POSTO ZANDONA 4,02,20021116,00,null,null,19940307,4731800,"4520005,4530703,4729602,4732600,5611203",RODOVIA,SC 108,10669,null,INDUSTRIAL ZEFERINO KUKLINSKI,89108000,SC,8207,47,33791341,null,null,null,null,POSTOZANDONA4@REDEZANDONA.COM.BR,null,null,86830056,0001,99,null,null
12194,30019285000173,ADM PETROLEO E DERIVADOS LTDA,"R DA PASSAGEM, 2",1,null,02,20051103,00,null,null,19780718,4731800,4732600,RUA,DA PASSAGEM,2,null,BOTAFOGO,22290030,RJ,6001,null,null,null,null,null,null,null,null,null,30019285,0001,73,-22.9522756,-43.1824792
16238,51036572000161,AUTO POSTO JAMBEIRENSE LTDA,"R ANTONIO DE CASTRO LEITE, 179",1,POSTO JAMBEIRO,02,20050924,00,null,null,19820827,4731800,"4732600,4520005",RUA,ANTONIO DE CASTRO LEITE,179,null,CENTRO,12270000,SP,6599,12,36335311,null,null,12,36335311,ESCONSC@TERRA.COM.BR,null,null,51036572,0001,61,-23.2762489,-45.6952715
1094655,87790648000197,WINGERT COMERCIO DE COMBUSTIVEIS LTDA,"AV CONEGO LUIZ WALTER HANQ, 299",1,null,02,20051103,00,null,null,19811029,4731800,"4530703,4729602,4732600,4930203",AVENIDA,CONEGO LUIZ WALTER HANQUET,299,null,JARDIM,96789402,RS,8569,51,36714637,null,null,null,null,WINGERTCOMBUSTIVEIS@GMAIL.COM,null,null,87790648,0001,97,null,null
21279,88690466000107,AUTO POSTO CACIQUE NONOAI LTDA,"R ROCHA LOIRES, 972",1,POSTO 2 M,02,20010108,00,null,null,19760910,4731800,"4530703,4530705,4729602,4732600",RUA,ROCHA LOYRES,972,null,CENTRO,99600000,RS,8757,null,null,null,null,null,null,null,null,null,88690466,0001,07,-27.3777483,-52.8527002
12436,31628712000183,AUTO POSTO VELA MAR LTDA,"ROD GOVERNADOR MARIO COVAS, S/N",1,null,02,20051103,00,null,null,19870922,4731800,"4530704,4732600,5611203,4520005,4930203",RODOVIA,GOVERNADOR MARIO COVAS,S/N,"KM 534,300 MT",MAMBUCABA,23975000,RJ,5875,null,null,null,null,null,null,null,null,null,31628712,0001,83,null,null
16328,51950657000150,AUTO POSTO SANTA EDWIGES LTDA,"AV RAIMUNDO P DE MAGALHAES, 3460",1,null,02,20051103,00,null,null,19791228,4731800,"4729602,4732600",AVENIDA,RAIMUNDO P DE MAGALHAES,3460,null,PIRITUBA,02938000,SP,7107,null,null,null,null,null,null,null,null,null,51950657,0001,50,-23.4358588,-46.7200504
21360,89371058000155,COMERCIAL DE COMBUSTIVEIS ROSUL LTDA,"R JOAO BRASIL, S/N",1,POSTO ROSUL N 1,02,20041211,00,null,null,19831006,4731800,"4520005,4729602,4732600",RUA,JOAO BRASIL,S N,ESQ 7 DE SETEMBRO,CENTRO,97590000,RS,8831,null,null,null,null,null,null,null,null,null,89371058,0001,55,-30.2924899,-55.0493375
63724,69044733000124,AUTO POSTO ESTRELA DE GUAPIACU LTDA,"R.DAS PALMEIRAS, 613",1,AUTO POSTO GUAPIACU,02,20050924,00,null,null,19921109,4731800,"4732600,4729602,4520005",RUA,DAS PALMEIRAS,613,null,CENTRO,15110000,SP,6451,17,32671656,17,32221700,17,32671656,REALIT@REALITCONTABILIDADE.COM.BR,null,null,69044733,0001,24,-20.7427838,-49.1828385
12552,32357055000140,COMAFEL COMERCIO DE MAQUINAS E FERRAGENS LTDA,"AV GERALDO DE LIMA BASTOS, 2",1,null,02,20051103,00,null,null,19720830,4731800,4732600,AVENIDA,GERALDO DE LIMA BASTOS,2,null,CENTRO,27600000,RJ,5921,null,null,null,null,null,null,null,null,null,32357055,0001,40,-22.2496709,-43.8290988
107586,15654957000129,AUTO POSTO SAO FRANCISCO LTDA,"AV FRANCISCO HERACLITO, 580",1,AUTO POSTO SAO FRANCISCO,02,20050924,00,null,null,19800523,4731800,"4732600,4930203",AVENIDA,FRANCISCO HERACLITO,580,null,SANTA LUZIA,46900000,BA,3897,75,33311193,75,33311004,75,33311193,apsfrancisco@hotmail.com,null,null,15654957,0001,29,-12.5444681,-41.8402054
9710,15683105000160,JOAO RIBEIRO DO VALLE,"AV RODOLFO QUEIROZ, 165",1,POSTO DO VALLE,02,20240823,00,null,null,19800912,4731800,4784900,AVENIDA,RODOLFO QUEIROZ,165,CASA,CENTRO,47240000,BA,3789,74,35342379,74,35342379,74,35342379,edson.contal@hotmail.com,ESPOLIO EV 407,20140212,15683105,0001,60,null,null
9714,15716442000106,CLEMENTINO E FILHOS LTDA,"AV.EUNAPIO PELTIER DE QUEIROZ, 41",1,POSTO SANTO ANTONIO,02,20051103,00,null,null,19810213,4731800,"4530703,4732600",AVENIDA,EUNAPIO P DE QUEIROZ,41,CASA,CENTRO,47200000,BA,3821,null,null,null,null,null,null,null,null,null,15716442,0001,06,-9.6681805,-42.3938375
9934,16943706000127,POSTO CANECAO LTDA,"ROD BR-040, S/N",1,POSTO CANECAO,02,20051103,00,null,null,19730829,4731800,4732600,RODOVIA,BR-040,S/N,      KM 465              CXPST 37,BARREIRO DE CIMA,35703710,MG,5343,31,21070700,31,21070729,31,21070713,CONTABILIDADE@POSTOCANECAO.COM.BR,null,null,16943706,0001,27,null,null
16664,55001879000188,AUTO POSTO POLISERVICOS I LIMITADA,"V-AC JOAO DE GOES, 2800",1,POLISERVICOS I,02,20051103,00,null,null,19851014,4731800,4732600,VIA DE ACESSO,JOAO DE GOES,2800,null,JARDIM ALVORADA,06612000,SP,6601,11,47071949,null,null,11,37141965,P.POLI@TERRA.COM.BR,null,null,55001879,0001,88,-23.5201697,-46.9119336
82960,72980451000143,AUTO POSTO F 1000 LTDA,"R JUQUIA, 700",1,F 1000,02,20031004,00,null,null,19931026,4731800,4732600,RUA,JUQUIA,700,null,VILA ASSUNCAO,09090060,SP,7057,11,44252929,null,null,null,null,POSTOF1000@GMAIL.COM,null,null,72980451,0001,43,-23.6489129,-46.5411667
107840,07543171000106,COMERCIAL DE COMBUSTIVEIS MEDEIROS E MEDEIROS LTDA,"ROD BR 304, SN",1,POSTO FLORESTAL,02,20050818,00,null,null,20050818,4731800,"4520005,4530703,4530705,4729699,4732600,4930203,7312200",RODOVIA,"BR 304, KM 110,2",S/N,null,JOAO PAULO II,59650000,RN,1603,84,33314409,null,null,84,33311000,posto.florestal@hotmail.com,null,null,07543171,0001,06,-5.4652715,-37.0400339
91792,03382320000141,POSTO PILGER SANTOS LTDA,"R IRMAOS BROCHIER, 797",1,null,02,20010225,00,null,null,19990826,4731800,"4520005,4520006,4530705,4732600,4784900,4530703,4729602",RUA,IRMAOS BROCHIER,797,null,CENTRO,95790000,RS,8449,51,99883707,null,null,51,36971467,PILGERSANTOS@GMAIL.COM,null,null,03382320,0001,41,null,null
107868,03010559000271,COMERCIO DE COMBUSTIVEIS CACHOEIRA LTDA,"R JOAO VERAS DE SIQUEIRA, 2063-A",2,null,02,20051103,00,null,null,20051103,4731800,"4530703,4530705,4713002,4729602,4732600,4744099,4771701,4784900,4930201,4930202,4930203,5510801,5611201,5611203,7711000,7731400,7732201",RUA,JOAO VERAS DE SIQUEIRA,2063-A,TERREO,NOSSA SENHORA APARECIDA,56000000,PE,2543,83,35317274,null,null,null,null,null,null,null,03010559,0002,71,-8.211425,-39.0710754
87365,07702402000187,IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA,"AV PRESIDENTE CASTELO BRANCO, 2215",1,POSTO IMACULADA CONCEICAO,02,20051122,00,null,null,20051122,4731800,"4520004,4530703,4530705,4729699,4732600,4930203",AVENIDA,PRESIDENTE CASTELO BRANCO,2215,null,LIMOEIRO,63030205,CE,1447,88,30853103,88,30853102,88,30853103,TECNUS@TECNUS.CNT.BR,null,null,07702402,0001,87,null,null
176330,07725092000116,POSTOBELLO COMERCIO DE COMBUSTIVEIS LTDA,"ROD RIO SANTOS, KM 434",1,null,02,20051201,00,null,null,20051201,4731800,"4732600,4530703,4520005,4520006",RODOVIA,RIO SANTOS,KM 434,null,PORTO REAL,23860000,RJ,5851,21,32217300,null,null,21,27898000,BELLO.MVB@GMAIL.COM,null,null,07725092,0001,16,-22.9161789,-44.0389554
1136310,07866483000150,CENTRO AUTOMOTIVO SAO JUDAS LTDA,"PC PEDRO PINTO DA CUNHA, 29",1,null,02,20060223,00,null,null,20060223,4731800,"4729602,4732600",PRACA,CAPITAO PEDRO PINTO DA CUNHA,29,null,JARDIM PAULISTA,12215650,SP,7099,11,20239999,null,null,11,33723700,REPARTICAOPUBLICA@PLUMASCONTABIL.COM.BR,null,null,07866483,0001,50,-23.1886389,-45.868331
99774,04839900000340,AUTO POSTO SAO TOME LTDA,"R BARAO DO RIO BRANCO, 190, 190",2,POSTO SAO TOME II,02,20060308,00,null,null,20060308,4731800,"4732600,4784900,4729699",RUA,BARAO DO RIO BRANCO,190,null,CENTRO,59400000,RN,1855,84,36642015,null,null,84,36642015,IVONILSONME@SAMNET.COM.BR,null,null,04839900,0003,40,-5.9840258,-36.1328132
21602,91023168001573,COTRIJUC - COOPERATIVA AGROPECUARIA JULIO DE CASTILHOS,"R PEDRO MACHADO, 163",2,COTRIJUC,02,20051103,00,null,null,19840731,4731800,"4729602,4732600,4784900,4930203,8211300",RUA,PEDRO MACHADO,163,ESQUINA COM RUA JOSE BEVILACQUA,SANTA ISABEL,98130000,RS,8725,55,32713022,55,32711866,55,32711866,marcos@jcvirtual.com.br,null,null,91023168,0015,73,-29.2155191,-53.6501903
8406,09080953000181,POSTO J BARBOSA LTDA,"AV LINDOLFO GOMES VIDAL, 600",1,null,02,20051103,00,null,null,19840524,4731800,"4530703,4729699,4732600,4784900,4930203,6810202",AVENIDA,LINDOLFO GOMES VIDAL,600,null,CENTRO,59255000,RN,1829,84,32822236,null,null,null,null,null,null,null,09080953,0001,81,null,null
66502,03330723000147,POSTO LUZIENSE LTDA,"R.ALVORADA, 440",1,null,02,20051103,00,null,null,19990810,4731800,4732600,RUA,ALVORADA,440,null,SAO BENEDITO,33105510,MG,5155,031,2743308,null,null,031,2743308,null,null,null,03330723,0001,47,-19.7870671,-43.9308636
46707,05413804000136,AUTO POSTO PETRO CHILE LTDA,"R.CHILE, 1457",1,PETRO CHILE,02,20031018,00,null,null,20021203,4731800,"4712100,4732600,4520005,4729602",RUA,CHILE,1457,null,REBOUCAS,80220180,PR,7535,null,null,null,null,null,null,null,null,null,05413804,0001,36,-25.4492319,-49.2617478
63902,00186497000184,SANTOS & FABIANO AUTO POSTO LTDA,"ROD ANTONIO R SCHINCARIOL, S/N",1,O IMPERADOR DE TATUI,02,20011215,00,null,null,19940902,4731800,4732600,RODOVIA,ANTONIO R SCHINCARIOL,S/N,KM 112 + 500 M,GUARDINHA,18270010,SP,7181,15,32515895,null,null,null,null,OIMPERADORAUTOPOSTO@HOTMAIL.COM,null,null,00186497,0001,84,-23.3470523,-47.8484129
107808,05692294000183,POSTO ARAUJO COMBUSTIVEIS LTDA,"AV PREFEITO BRAZ LIRA (ROD PE-160), 65",1,AUTO POSTO ARAUJO,02,20051103,00,null,null,20030508,4731800,"4732600,4721104,4729601,5590699,4930203,4530701,4530705",AVENIDA,PREFEITO BRAZ LIRA (ROD PE-160),65,null,MALAQUIAS CARDOSO,55190356,PE,2549,81,37311750,null,null,null,null,KITS@BOL.COM.BR,null,null,05692294,0001,83,null,null
2111,00834743000167,GENORIDE JOSE MOREIRA,"AV DAVID FEDERMAN, 270",1,MOREIRA AUTO POSTO,02,20050827,00,null,null,19950928,4731800,"4930203,4930202,4520005,4732600",AVENIDA,DAVID FEDERMAN,270,null,CENTRO,84240000,PR,7767,null,null,null,null,null,null,null,null,null,00834743,0001,67,-24.4748345,-49.8956943
63782,73519225000122,AUTO POSTO SORRISAO LTDA,"ROD BR 163, S/N",1,TEXANO'S AUTO POSTO,02,20050325,00,null,null,19931018,4731800,"4729602,4784900",RODOVIA,BR 163,S/N,KM 806,ZONA RURAL,78880000,MT,9905,null,null,null,null,null,null,null,RECUPERACAO JUDICIAL,20190614,73519225,0001,22,null,null
107350,01661602000152,POSTO MENDES LTDA,"AV C-17, 660",1,POSTO SUDOESTE,02,20010721,00,null,null,19710322,4731800,4732600,AVENIDA,C-17,660,null,SETOR SUDOESTE,74303280,GO,9373,62,32877362,null,null,062,2877362,POSTOSUDOESTE@HOTMAIL.COM,null,null,01661602,0001,52,null,null
5420,03301346000118,SHIRO TOKUNO JUNIOR & CIA LTDA,"MONTEVIDEO, 146",1,AUTO POSTO NOSSA SENHORA APARECIDA,02,20231114,00,null,null,19990723,4731800,"4520005,4729602",RUA,MONTEVIDEO,146,null,CENTRO,86280000,PR,7941,043,5412286,null,null,043,5412283,null,null,null,03301346,0001,18,-23.2333056,-50.8248263
41514,04897296000146,JR COMBUSTIVEIS E LUBRIFICANTES LTDA,"BR 316, S/N",1,AUTO POSTO PINHEIRENSE,02,20051103,00,null,null,20020218,4731800,"4732600,4930203,4729602,4520006",null,BR 316,S/N,KM 113,NOVO,65272000,MA,1285,null,null,null,null,null,null,null,null,null,04897296,0001,46,-2.7248342,-46.018188
5732,03533219000144,POSTO GLORIA 2 LTDA,"R OTTO PFUETZENREUTER, 899",1,POSTO GLORIA 2,02,20050827,00,null,null,19991130,4731800,"4732600,4729699,4520005",RUA,"OTTO PFUETZENREUTER, 899",899,null,COSTA E SILVA,89219200,SC,8179,47,30261757,null,null,047,4222360,G2@POSTOGLORIA.COM,null,null,03533219,0001,44,null,null
6366,04075654000135,GABIATTI & GABIATTI LTDA,"R CEL PONCIANO, 2230",1,POSTO GAUCHO V,02,20010708,00,null,null,20000918,4731800,"4784900,4732600",RUA,CORONEL PONCIANO,2230,null,VILA INDUSTRIAL,79840230,MS,9073,null,null,null,null,null,null,null,null,null,04075654,0001,35,null,null
6731,04327828000100,POSTO NEVES E VIANA LTDA,"ROD BR 222, S/N",1,POSTO IPARANA,02,20051103,00,null,null,20010309,4731800,"4732600,4729602,5229002,4930202",RODOVIA,BR 222,S/N,KM 09,PARQUE SOLEDADE,61605600,CE,1373,null,null,null,null,null,null,null,null,null,04327828,0001,00,null,null
66468,03041545000134,AUTO POSTO FLOSI EIRELI,"AV DEPUTADO ULISSES GUIMARAES, 1274",1,null,02,20051103,00,null,null,19981130,4731800,"4732600,4784900,4520005,5611203,4729602",AVENIDA,DEPUTADO ULISSES  GUIMARAES,1274,null,JARDIM RIO BRANCO,11347000,SP,7121,null,null,null,null,null,null,null,null,null,03041545,0001,34,-23.9836929,-46.4705546
14973,44836609000170,AUTO POSTO GRANADENSE LTDA.,"THEOFILO MANSOR, 874",1,null,02,20040402,00,null,null,19801017,4731800,4732600,RUA,THEOFILO MANSOR,874,null,CENTRO,15440000,SP,6761,17,32621806,null,null,null,null,POSTOGRANADENSE@GRANADENSE.COM.BR,null,null,44836609,0001,70,-20.4510209,-49.3247147
66999,66102294000170,AUTO POSTO VENEZA DE FRANCO DA ROCHA LTDA,"R DR.BASILIO FAZZI, 416",1,null,02,20050924,00,null,null,19910619,4731800,"4530703,4729699,4732600,4784900,4930203",RUA,BASILIO FAZZI,416,null,COMPANHIA FAZENDA BELEM,07802190,SP,6429,11,44492892,11,44191703,null,null,VENEZA@GRUPORCS.COM.BR,null,null,66102294,0001,70,-23.3265122,-46.7255219
38398,50143528000198,AUTO POSTO VERGUEIRAO LTDA,"AV SENADOR VERGUEIRO, 2861",1,VERGUEIRAO,02,20051103,00,null,null,19780620,4731800,"4732600,4784900,4729699",AVENIDA,SENADOR VERGUEIRO,2861,null,RUDGE RAMOS,09750000,SP,7075,11,30897999,null,null,11,30897999,null,null,null,50143528,0001,98,-23.6903934,-46.5535808
64921,13018536000771,CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA,"AV LESTE, S/N",2,null,02,20050924,00,null,null,19980424,4731800,4732600,AVENIDA,LESTE,S/N,null,POLO DE APOIO,42801609,BA,3413,71,32518050,null,null,null,null,comercial@bomfimnet.com,null,null,13018536,0007,71,null,null
77322,07660130000108,COMERCIAL DE COMBUSTIVEIS PRIMAVERA LTDA,"ROD BR 381, KM 369, 223",1,null,02,20051021,00,null,null,20051021,4731800,"4723700,4732600,4520005,4520006,4789099",RODOVIA,"BR 381, KM 369",223,null,RECREIO,35935000,MG,5237,31,38512349,null,null,null,null,ALDAIR@GRUPORGPNEUS.COM.BR,null,null,07660130,0001,08,-19.8436772,-43.2908233
786,00217046000167,AUTO POSTO FERREIRA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,"ROD BR 232, 390",1,AUTO POSTO FERREIRA,02,20010616,00,null,null,19940930,4731800,"4530703,4729602,4784900,4930203",RODOVIA,BR 232,390,KM    185,ALTO LIMPO,55158090,PE,2333,81,91555102,null,null,null,null,FERREIRAPOSTOBR@GMAIL.COM,null,null,00217046,0001,67,null,null
22168,95425369000152,COMERCIO DE COMBUSTIVEIS NEVOEIRO LTDA,"R SENADOR PINHEIRO MACHADO, 748",1,REDE NEVOEIRO,02,20020427,00,null,null,19660830,4731800,"4520005,4530705,4541202,4541206,4635499,4639701,4649402,4649408,4681805,4712100,4723700,4729699,4744001,4753900,4755501,4772500,4781400,4784900,4930203,7719599",RUA,SENADOR PINHEIRO MACHADO,748,null,CENTRO,96810136,RS,8839,51,21065000,null,null,51,37151296,null,null,null,95425369,0001,52,null,null
1002223,03608134000188,POSTO DE COMBUSTIVEIS LIMEIRA LTDA,"ACESSO PEDRAS BRANCAS, 3672",1,AUTO POSTO LIMEIRA,02,20040206,00,null,null,20000114,4731800,"4520006,4520005,4732600,4530703,5611203",ESTRADA,ACESSO PEDRAS BRANCAS,3672,null,BANANEIRAS,95538000,RS,1144,51,36661124,null,null,null,null,null,null,null,03608134,0001,88,null,null
62189,03690688000177,POSTO DE COMBUSTIVEL TAMBIA LTDA,"AV MONSENHOR WALFREDO LEAL, 386",1,null,02,20051014,00,null,null,20000315,4731800,"4520005,4713004,4721103,4723700,4732600,4784900,4789099",AVENIDA,MONSENHOR WALFREDO LEAL,386,SALA  101                 SALA  102,TAMBIA,58020540,PB,2051,83,32227723,null,null,83,32227723,CONTABILIDADE@REDESAOLUIZ.COM.BR,null,null,03690688,0001,77,null,null
50595,05540156000189,A. G. PINTO COMERCIAL DE PETROLEO LTDA,"MIGUEL PINTO FERREIRA, 300",1,POSTO ESTRELA,02,0,00,null,null,20030226,4731800,"4732600,4930203",AVENIDA,MIGUEL PINTO FERREIRA,300,null,PLANALTO NORTE,62690000,CE,1571,85,96953900,null,null,null,null,null,null,null,05540156,0001,89,null,null
50547,00781054000131,LOCATELLI DERIVADOS DE PETROLEO LTDA,"BR 163, S/N",1,POSTO KATIA LOCATELLI,02,20051103,00,null,null,19840508,4731800,"4530703,4732600",RODOVIA,BR 163,S/N,"KM 460,5",ZONA RURAL,79008970,MS,9051,67,33932066,null,null,67,3841254,null,null,null,00781054,0001,31,null,null
4211,02453614000154,POSTO LAGOMAR DE MACAE LTDA,"ROD RJ-106 KM 184 ROD.AMARAL PEIXOTO, S/N",1,null,02,20041224,00,null,null,19980324,4731800,4732600,RODOVIA,RJ-106 KM 184 ROD.AMARAL PEIXOTO,S/N,null,LAGOMAR,27970020,RJ,5847,null,null,null,null,null,null,null,null,null,02453614,0001,54,-22.310772,-41.7216075
4235,02470927000110,POSTO VILA BELA LTDA,"PREF MOACIR J SILVESTRI, 2490",1,POSTO VILA BELA LTDA,02,20050827,00,null,null,19980408,4731800,"4520005,4530703,4729602,4732600",AVENIDA,PREFEITO MOACYR JULIO SILVESTRI,2490,null,CASCAVEL,85025010,PR,7583,42,36273129,42,99782702,null,null,POSTOVILABELA.GUARAPUAVA@GMAIL.COM,null,null,02470927,0001,10,-25.3938389,-51.4913579
66004,04541738000117,MONTE ALEGRE DERIVADOS DE PETROLEO LTDA,"R MONTE ALEGRE, 4310",1,POSTO MONTE ALEGRE,02,20040821,00,null,null,20010710,4731800,"4520005,4732600,4784900,4930203",RUA,MONTE ALEGRE,4310,null,JARDIM OURO VERDE,79830070,MS,9073,null,null,null,null,null,null,IPANEMAAUTOPOSTO@GMAIL.COM,null,null,04541738,0001,17,null,null
190161,06291623000147,AUTO POSTO AGACI LTDA,"RUA PRESIDENTE CASTELO BRANCO, 157",1,AUTO POSTO AGACI,02,20051103,00,null,null,20040526,4731800,"4530703,4520006,4930203,4313400,7739099",RUA,PRESIDENTE CASTELO BRANCO,157,null,CENTRO,56250000,PE,2611,87,38701577,null,null,87,38701580,null,null,null,06291623,0001,47,null,null
4786,02856330000109,POSTOS APM LTDA.,"AV GOVERNADOR CARLOS DE LIMA CAVALCANTI,, 2570",1,POSTOS APM III,02,20050827,00,null,null,19980819,4731800,"4729602,4732600,4930203",AVENIDA,"GOVERNADOR CARLOS DE LIMA CAVALCANTI,",2570,null,CASA CAIADA,53130000,PE,2491,null,null,null,null,null,null,null,null,null,02856330,0001,09,-7.9889199,-34.8431006
2612,01277960000166,AUTO POSTO TAMBURELLO LTDA,"AV AFONSO PENA, 227",1,null,02,20040828,00,null,null,19960614,4731800,"4732600,4520005",AVENIDA,AFONSO PENA,227,null,MACUCO,11020001,SP,7071,null,null,null,null,null,null,null,null,null,01277960,0001,66,-23.9665704,-46.3088073
1111356,20070132000105,POSTO ACAIACA LTDA,"ROD MG 262 KM 31, SN",1,POSTO CAMPEAO,02,20051103,00,null,null,19840814,4731800,"4732600,4520005,4520006",RODOVIA,MG 262 KM 31,SN,null,ZONA RURAL,35438000,MG,4007,31,32440292,null,null,31,38711293,GERENCIA@REDEVIACOMBUSTIVEIS.COM.BR,null,null,20070132,0001,05,null,null
1094426,57590655000184,SERVAL SERVICOS AUTOMOTIVOS LTDA,"H MATSUZAWA, 39",1,null,02,20051022,00,null,null,19870623,4731800,"4732600,4520005,4530703,4729602,4930203,5223100,5611203",AVENIDA,H MATSUZAWA,39,null,CENTRO,11900000,SP,6953,null,null,null,null,null,null,null,null,null,57590655,0001,84,-24.4873849,-47.8032284
17002,57978652000112,AUTO POSTO COMARIS LTDA,"AV DO CURSINO, 6467",1,null,02,20050924,00,null,null,19870921,4731800,"4732600,4729602,4520005",AVENIDA,DO CURSINO,6467,null,JARDIM CELESTE,04169000,SP,7107,11,59046664,11,99877101,null,null,MOTA@CONTAR.CNT.BR,null,null,57978652,0001,12,-23.6494392,-46.6138317
65717,04746029000178,F 1 AUTO POSTO LTDA,"AV DOUTOR MEIRELLES, 405",1,POSTO FORMULA 1,02,20050827,00,null,null,20011029,4731800,"4520005,4729602,4732600",AVENIDA,DOUTOR MEIRELLES,405,null,TIJUCAL,78088010,MT,9067,65,36347064,65,30271091,null,null,CONTABILIDADELIDIOMARVALERIO@GMAIL.COM,null,null,04746029,0001,78,null,null
63789,01386815000113,COMERCIO DE COMBUSTIVEIS SERVANTES LTDA,"AV COSTA E SILVA, 930",1,null,02,20231107,00,null,null,19960823,4731800,"4732600,4784900,4530703,4729699,4723700,4520005,4930203",AVENIDA,COSTA E SILVA,930,null,VILA PROGRESSO,79080000,MS,9051,null,null,null,null,null,null,null,null,null,01386815,0001,13,null,null
1603464,78391414000186,AUTO POSTO MALASSISE LTDA,"R ARAGUAIA, 345",1,null,02,20041030,00,null,null,19840531,4731800,"4732600,4530703,4520005,4729602,4721102",RUA,ARAGUAIA,345,null,VILA NOVA,86025720,PR,7667,43,33391963,43,99914121,43,33391963,POSTOMALASSISE@HOTMAIL.COM,null,null,78391414,0001,86,-23.2991047,-51.1672069
